distrito,NumeroHabitantes,unidad_indicador,valor_indicador
Chamberí,Número de Habitantes,Habitantes,20.217
Chamberí,Número de Habitantes,Habitantes,8.692
Chamberí,Número de Habitantes,Porcentaje,"42,99"
Chamberí,Número de Habitantes,Habitantes,11.525
Chamberí,Número de Habitantes,Porcentaje,"57,01"
Chamberí,Número de Habitantes,Personas,2.167
Chamberí,Número de Habitantes,Porcentaje,"10,72"
Chamberí,Número de Habitantes,Personas,3.137
Chamberí,Número de Habitantes,Porcentaje,"15,52"
Chamberí,Número de Habitantes,Personas,3.987
Chamberí,Número de Habitantes,Porcentaje,"19,72"
Chamberí,Número de Habitantes,Personas,5.313
Chamberí,Número de Habitantes,Porcentaje,"26,28"
Chamberí,Número de Habitantes,Personas,3.513
Chamberí,Número de Habitantes,Porcentaje,"17,38"
Chamberí,Número de Habitantes,Personas,2.100
Chamberí,Número de Habitantes,Porcentaje,"10,39"
Chamberí,Número de Habitantes,Personas,5.613
Chamberí,Número de Habitantes,Porcentaje,"27,76"
Chamberí,Número de Habitantes,Personas,1.901
Chamberí,Número de Habitantes,Porcentaje,"9,4"
Chamberí,Número de Habitantes,Personas,2.329
Chamberí,Número de Habitantes,Proporción,"11,52"
Chamberí,Número de Habitantes,Proporción,"27,76"
Chamberí,Número de Habitantes,Proporción,"37,41"
Chamberí,Número de Habitantes,Índice,"64,7"
Chamberí,Número de Habitantes,Personas,18.722
Chamberí,Número de Habitantes,Porcentaje,"92,61"
Chamberí,Número de Habitantes,Personas,8.138
Chamberí,Número de Habitantes,Porcentaje,"43,47"
Chamberí,Número de Habitantes,Personas,10.584
Chamberí,Número de Habitantes,Porcentaje,"56,53"
Chamberí,Número de Habitantes,Personas,1.495
Chamberí,Número de Habitantes,Porcentaje,"7,39"
Chamberí,Número de Habitantes,Personas,554
Chamberí,Número de Habitantes,Porcentaje,"37,06"
Chamberí,Número de Habitantes,Personas,941
Chamberí,Número de Habitantes,Porcentaje,"62,94"
Chamberí,Número de Habitantes,Proporción,"3,97"
Chamberí,Número de Habitantes,Personas,137
Chamberí,Número de Habitantes,Porcentaje,"9,16"
Chamberí,Número de Habitantes,Personas,54
Chamberí,Número de Habitantes,Porcentaje,"3,61"
Fuencarral-El Pardo,Número de Habitantes,Habitantes,246.021
Fuencarral-El Pardo,Número de Habitantes,Habitantes,115.797
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"47,07"
Fuencarral-El Pardo,Número de Habitantes,Habitantes,130.224
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"52,93"
Fuencarral-El Pardo,Número de Habitantes,Personas,41.951
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"17,05"
Fuencarral-El Pardo,Número de Habitantes,Personas,33.442
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"13,59"
Fuencarral-El Pardo,Número de Habitantes,Personas,56.190
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"22,84"
Fuencarral-El Pardo,Número de Habitantes,Personas,63.266
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"25,72"
Fuencarral-El Pardo,Número de Habitantes,Personas,35.876
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"14,58"
Fuencarral-El Pardo,Número de Habitantes,Personas,15.296
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"6,22"
Fuencarral-El Pardo,Número de Habitantes,Personas,51.172
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"20,8"
Fuencarral-El Pardo,Número de Habitantes,Personas,36.121
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"14,68"
Fuencarral-El Pardo,Número de Habitantes,Personas,44.201
Fuencarral-El Pardo,Número de Habitantes,Proporción,"17,97"
Fuencarral-El Pardo,Número de Habitantes,Proporción,"20,8"
Fuencarral-El Pardo,Número de Habitantes,Proporción,"29,89"
Fuencarral-El Pardo,Número de Habitantes,Índice,"63,31"
Fuencarral-El Pardo,Número de Habitantes,Personas,225.139
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"91,51"
Fuencarral-El Pardo,Número de Habitantes,Personas,106.781
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"47,43"
Fuencarral-El Pardo,Número de Habitantes,Personas,118.358
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"52,57"
Fuencarral-El Pardo,Número de Habitantes,Personas,20.882
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"8,49"
Fuencarral-El Pardo,Número de Habitantes,Personas,9.016
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"43,18"
Fuencarral-El Pardo,Número de Habitantes,Personas,11.866
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"56,82"
Fuencarral-El Pardo,Número de Habitantes,Proporción,"5,58"
Fuencarral-El Pardo,Número de Habitantes,Personas,1.266
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"6,06"
Fuencarral-El Pardo,Número de Habitantes,Personas,27
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"0,13"
Fuencarral-El Pardo,Número de Habitantes,Personas,1773
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"8,49"
Fuencarral-El Pardo,Número de Habitantes,Personas,1.670
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,8
Fuencarral-El Pardo,Número de Habitantes,Personas,1.819
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"8,71"
Fuencarral-El Pardo,Número de Habitantes,Personas,371
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"1,78"
Fuencarral-El Pardo,Número de Habitantes,Personas,643
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"3,08"
Fuencarral-El Pardo,Número de Habitantes,Personas,465
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"2,23"
Fuencarral-El Pardo,Número de Habitantes,Personas,390
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"1,87"
Fuencarral-El Pardo,Número de Habitantes,Personas,933
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"4,47"
Fuencarral-El Pardo,Número de Habitantes,Personas,1.038
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"4,97"
Fuencarral-El Pardo,Número de Habitantes,Personas,844
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"4,04"
Fuencarral-El Pardo,Número de Habitantes,Habitantes,3.454
Fuencarral-El Pardo,Número de Habitantes,Habitantes,1.704
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"49,33"
Fuencarral-El Pardo,Número de Habitantes,Habitantes,1.750
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"50,67"
Fuencarral-El Pardo,Número de Habitantes,Personas,380
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,11
Fuencarral-El Pardo,Número de Habitantes,Personas,486
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"14,07"
Fuencarral-El Pardo,Número de Habitantes,Personas,760
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,22
Fuencarral-El Pardo,Número de Habitantes,Personas,940
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"27,21"
Fuencarral-El Pardo,Número de Habitantes,Personas,469
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"13,58"
Fuencarral-El Pardo,Número de Habitantes,Personas,419
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"12,13"
Fuencarral-El Pardo,Número de Habitantes,Personas,888
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"25,71"
Fuencarral-El Pardo,Número de Habitantes,Personas,324
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"9,38"
Fuencarral-El Pardo,Número de Habitantes,Personas,407
Fuencarral-El Pardo,Número de Habitantes,Proporción,"11,78"
Fuencarral-El Pardo,Número de Habitantes,Proporción,"25,71"
Fuencarral-El Pardo,Número de Habitantes,Proporción,"47,18"
Fuencarral-El Pardo,Número de Habitantes,Índice,"59,98"
Fuencarral-El Pardo,Número de Habitantes,Personas,3.313
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"95,92"
Fuencarral-El Pardo,Número de Habitantes,Personas,1.642
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"49,56"
Fuencarral-El Pardo,Número de Habitantes,Personas,1.671
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"50,44"
Fuencarral-El Pardo,Número de Habitantes,Personas,141
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"4,08"
Fuencarral-El Pardo,Número de Habitantes,Personas,62
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"43,97"
Fuencarral-El Pardo,Número de Habitantes,Personas,79
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"56,03"
Fuencarral-El Pardo,Número de Habitantes,Proporción,"2,32"
Fuencarral-El Pardo,Número de Habitantes,Personas,7
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"4,96"
Fuencarral-El Pardo,Número de Habitantes,Personas,11
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"7,8"
Fuencarral-El Pardo,Número de Habitantes,Habitantes,3.265
Fuencarral-El Pardo,Número de Habitantes,Habitantes,1.481
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"45,36"
Fuencarral-El Pardo,Número de Habitantes,Habitantes,1.784
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"54,64"
Fuencarral-El Pardo,Número de Habitantes,Personas,515
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"15,77"
Fuencarral-El Pardo,Número de Habitantes,Personas,529
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"16,2"
Fuencarral-El Pardo,Número de Habitantes,Personas,515
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"15,77"
Fuencarral-El Pardo,Número de Habitantes,Personas,844
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"25,85"
Fuencarral-El Pardo,Número de Habitantes,Personas,583
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"17,86"
Fuencarral-El Pardo,Número de Habitantes,Personas,279
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"8,55"
Fuencarral-El Pardo,Número de Habitantes,Personas,862
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"26,4"
Fuencarral-El Pardo,Número de Habitantes,Personas,476
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"14,58"
Fuencarral-El Pardo,Número de Habitantes,Personas,555
Fuencarral-El Pardo,Número de Habitantes,Proporción,17
Fuencarral-El Pardo,Número de Habitantes,Proporción,"26,4"
Fuencarral-El Pardo,Número de Habitantes,Proporción,"32,37"
Fuencarral-El Pardo,Número de Habitantes,Índice,"76,68"
Fuencarral-El Pardo,Número de Habitantes,Personas,3.022
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"92,56"
Fuencarral-El Pardo,Número de Habitantes,Personas,1.412
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"46,72"
Fuencarral-El Pardo,Número de Habitantes,Personas,1.610
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"53,28"
Fuencarral-El Pardo,Número de Habitantes,Personas,243
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"7,44"
Fuencarral-El Pardo,Número de Habitantes,Personas,69
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"28,4"
Fuencarral-El Pardo,Número de Habitantes,Personas,174
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"71,6"
Fuencarral-El Pardo,Número de Habitantes,Proporción,"4,59"
Fuencarral-El Pardo,Número de Habitantes,Personas,1
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"0,41"
Fuencarral-El Pardo,Número de Habitantes,Personas,16
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"6,58"
Fuencarral-El Pardo,Número de Habitantes,Habitantes,44.508
Fuencarral-El Pardo,Número de Habitantes,Habitantes,20.743
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"46,61"
Fuencarral-El Pardo,Número de Habitantes,Habitantes,23.765
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"53,39"
Fuencarral-El Pardo,Número de Habitantes,Personas,5.512
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"12,38"
Fuencarral-El Pardo,Número de Habitantes,Personas,6.511
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"14,63"
Fuencarral-El Pardo,Número de Habitantes,Personas,8.791
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"19,75"
Fuencarral-El Pardo,Número de Habitantes,Personas,12.275
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"27,58"
Fuencarral-El Pardo,Número de Habitantes,Personas,8.298
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"18,64"
Fuencarral-El Pardo,Número de Habitantes,Personas,3.121
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"7,01"
Fuencarral-El Pardo,Número de Habitantes,Personas,11.419
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"25,66"
Fuencarral-El Pardo,Número de Habitantes,Personas,4.850
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"10,9"
Fuencarral-El Pardo,Número de Habitantes,Personas,5.874
Fuencarral-El Pardo,Número de Habitantes,Proporción,"13,2"
Fuencarral-El Pardo,Número de Habitantes,Proporción,"25,66"
Fuencarral-El Pardo,Número de Habitantes,Proporción,"27,33"
Fuencarral-El Pardo,Número de Habitantes,Índice,"63,54"
Fuencarral-El Pardo,Número de Habitantes,Personas,41.086
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"92,31"
Fuencarral-El Pardo,Número de Habitantes,Personas,19.295
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"46,96"
Fuencarral-El Pardo,Número de Habitantes,Personas,21.791
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"53,04"
Fuencarral-El Pardo,Número de Habitantes,Personas,3.422
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"7,69"
Fuencarral-El Pardo,Número de Habitantes,Personas,1.448
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"42,31"
Fuencarral-El Pardo,Número de Habitantes,Personas,1.974
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"57,69"
Fuencarral-El Pardo,Número de Habitantes,Proporción,"5,2"
Fuencarral-El Pardo,Número de Habitantes,Personas,333
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"9,73"
Fuencarral-El Pardo,Número de Habitantes,Personas,394
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"11,51"
Fuencarral-El Pardo,Número de Habitantes,Habitantes,46.419
Fuencarral-El Pardo,Número de Habitantes,Habitantes,21.206
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"45,68"
Fuencarral-El Pardo,Número de Habitantes,Habitantes,25.213
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"54,32"
Fuencarral-El Pardo,Número de Habitantes,Personas,4.757
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"10,25"
Fuencarral-El Pardo,Número de Habitantes,Personas,5.976
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"12,87"
Fuencarral-El Pardo,Número de Habitantes,Personas,10.623
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"22,89"
Fuencarral-El Pardo,Número de Habitantes,Personas,11.477
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"24,72"
Fuencarral-El Pardo,Número de Habitantes,Personas,9.053
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"19,5"
Fuencarral-El Pardo,Número de Habitantes,Personas,4.533
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"9,77"
Fuencarral-El Pardo,Número de Habitantes,Personas,13.586
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"29,27"
Fuencarral-El Pardo,Número de Habitantes,Personas,4.023
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"8,67"
Fuencarral-El Pardo,Número de Habitantes,Personas,5.060
Fuencarral-El Pardo,Número de Habitantes,Proporción,"10,9"
Fuencarral-El Pardo,Número de Habitantes,Proporción,"29,27"
Fuencarral-El Pardo,Número de Habitantes,Proporción,"33,37"
Fuencarral-El Pardo,Número de Habitantes,Índice,"67,14"
Fuencarral-El Pardo,Número de Habitantes,Personas,41.112
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"88,57"
Fuencarral-El Pardo,Número de Habitantes,Personas,18.873
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"45,91"
Fuencarral-El Pardo,Número de Habitantes,Personas,22.239
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"54,09"
Fuencarral-El Pardo,Número de Habitantes,Personas,5.307
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"11,43"
Fuencarral-El Pardo,Número de Habitantes,Personas,2.333
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"43,96"
Fuencarral-El Pardo,Número de Habitantes,Personas,2.974
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"56,04"
Fuencarral-El Pardo,Número de Habitantes,Proporción,"8,34"
Fuencarral-El Pardo,Número de Habitantes,Personas,463
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"8,72"
Fuencarral-El Pardo,Número de Habitantes,Personas,605
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"11,4"
Fuencarral-El Pardo,Número de Habitantes,Habitantes,33.765
Fuencarral-El Pardo,Número de Habitantes,Habitantes,15.800
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"46,79"
Fuencarral-El Pardo,Número de Habitantes,Habitantes,17.965
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"53,21"
Fuencarral-El Pardo,Número de Habitantes,Personas,3.563
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"10,55"
Fuencarral-El Pardo,Número de Habitantes,Personas,4.320
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"12,79"
Fuencarral-El Pardo,Número de Habitantes,Personas,6.722
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"19,91"
Fuencarral-El Pardo,Número de Habitantes,Personas,8.406
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"24,9"
Fuencarral-El Pardo,Número de Habitantes,Personas,8.537
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"25,28"
Fuencarral-El Pardo,Número de Habitantes,Personas,2.217
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"6,57"
Fuencarral-El Pardo,Número de Habitantes,Personas,10.754
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"31,85"
Fuencarral-El Pardo,Número de Habitantes,Personas,2.992
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"8,86"
Fuencarral-El Pardo,Número de Habitantes,Personas,3.764
Fuencarral-El Pardo,Número de Habitantes,Proporción,"11,15"
Fuencarral-El Pardo,Número de Habitantes,Proporción,"31,85"
Fuencarral-El Pardo,Número de Habitantes,Proporción,"20,62"
Fuencarral-El Pardo,Número de Habitantes,Índice,"75,43"
Fuencarral-El Pardo,Número de Habitantes,Personas,32.002
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"94,78"
Fuencarral-El Pardo,Número de Habitantes,Personas,15.027
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"46,96"
Fuencarral-El Pardo,Número de Habitantes,Personas,16.975
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"53,04"
Fuencarral-El Pardo,Número de Habitantes,Personas,1.763
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"5,22"
Fuencarral-El Pardo,Número de Habitantes,Personas,773
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"43,85"
Fuencarral-El Pardo,Número de Habitantes,Personas,990
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"56,15"
Fuencarral-El Pardo,Número de Habitantes,Proporción,"3,16"
Fuencarral-El Pardo,Número de Habitantes,Personas,139
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"7,88"
Fuencarral-El Pardo,Número de Habitantes,Personas,171
Fuencarral-El Pardo,Número de Habitantes,Porcentaje,"9,7"
Fuencarral-El Pardo,Número de Habitantes,Habitantes,63.201
Fuencarral-El Pardo,Número de Habitantes,Habitantes,30.031
