municipio_codigo;municipio_nombre;sexo;rango_edad;poblacion_empadronada
116;Pozuelo del Rey;Mujer;De 55 a 59 años;31
116;Pozuelo del Rey;Mujer;De 60 a 64 años;24
116;Pozuelo del Rey;Mujer;De 65 a 69 años;10
116;Pozuelo del Rey;Mujer;De 70 a 74 años;7
116;Pozuelo del Rey;Mujer;De 75 a 79 años;7
116;Pozuelo del Rey;Mujer;De 80 a 84 años;8
116;Pozuelo del Rey;Mujer;De 85 a 89 años;3
116;Pozuelo del Rey;Mujer;De 90 a 94 años;6
116;Pozuelo del Rey;Mujer;De 95 a 99 años;1
116;Pozuelo del Rey;Mujer;De 100 y más años;0
117;Prádena del Rincón;Hombre;De 0 a 4 años;2
117;Prádena del Rincón;Hombre;De 5 a 9 años;6
117;Prádena del Rincón;Hombre;De 10 a 14 años;3
117;Prádena del Rincón;Hombre;De 15 a 19 años;0
117;Prádena del Rincón;Hombre;De 20 a 24 años;3
117;Prádena del Rincón;Hombre;De 25 a 29 años;6
117;Prádena del Rincón;Hombre;De 30 a 34 años;6
117;Prádena del Rincón;Hombre;De 35 a 39 años;4
117;Prádena del Rincón;Hombre;De 40 a 44 años;9
117;Prádena del Rincón;Hombre;De 45 a 49 años;8
117;Prádena del Rincón;Hombre;De 50 a 54 años;5
117;Prádena del Rincón;Hombre;De 55 a 59 años;4
117;Prádena del Rincón;Hombre;De 60 a 64 años;2
117;Prádena del Rincón;Hombre;De 65 a 69 años;1
117;Prádena del Rincón;Hombre;De 70 a 74 años;2
117;Prádena del Rincón;Hombre;De 75 a 79 años;3
117;Prádena del Rincón;Hombre;De 80 a 84 años;4
117;Prádena del Rincón;Hombre;De 85 a 89 años;4
117;Prádena del Rincón;Hombre;De 90 a 94 años;1
117;Prádena del Rincón;Hombre;De 95 a 99 años;0
117;Prádena del Rincón;Hombre;De 100 y más años;0
117;Prádena del Rincón;Mujer;De 0 a 4 años;3
117;Prádena del Rincón;Mujer;De 5 a 9 años;6
117;Prádena del Rincón;Mujer;De 10 a 14 años;2
117;Prádena del Rincón;Mujer;De 15 a 19 años;2
117;Prádena del Rincón;Mujer;De 20 a 24 años;0
117;Prádena del Rincón;Mujer;De 25 a 29 años;2
117;Prádena del Rincón;Mujer;De 30 a 34 años;5
117;Prádena del Rincón;Mujer;De 35 a 39 años;2
117;Prádena del Rincón;Mujer;De 40 a 44 años;12
117;Prádena del Rincón;Mujer;De 45 a 49 años;1
117;Prádena del Rincón;Mujer;De 50 a 54 años;6
117;Prádena del Rincón;Mujer;De 55 a 59 años;2
117;Prádena del Rincón;Mujer;De 60 a 64 años;2
117;Prádena del Rincón;Mujer;De 65 a 69 años;1
117;Prádena del Rincón;Mujer;De 70 a 74 años;4
117;Prádena del Rincón;Mujer;De 75 a 79 años;0
117;Prádena del Rincón;Mujer;De 80 a 84 años;5
117;Prádena del Rincón;Mujer;De 85 a 89 años;2
117;Prádena del Rincón;Mujer;De 90 a 94 años;2
117;Prádena del Rincón;Mujer;De 95 a 99 años;0
117;Prádena del Rincón;Mujer;De 100 y más años;0
118;Puebla de la Sierra;Hombre;De 0 a 4 años;0
118;Puebla de la Sierra;Hombre;De 5 a 9 años;1
118;Puebla de la Sierra;Hombre;De 10 a 14 años;0
118;Puebla de la Sierra;Hombre;De 15 a 19 años;0
118;Puebla de la Sierra;Hombre;De 20 a 24 años;0
118;Puebla de la Sierra;Hombre;De 25 a 29 años;3
118;Puebla de la Sierra;Hombre;De 30 a 34 años;1
118;Puebla de la Sierra;Hombre;De 35 a 39 años;1
118;Puebla de la Sierra;Hombre;De 40 a 44 años;4
118;Puebla de la Sierra;Hombre;De 45 a 49 años;4
118;Puebla de la Sierra;Hombre;De 50 a 54 años;6
118;Puebla de la Sierra;Hombre;De 55 a 59 años;5
118;Puebla de la Sierra;Hombre;De 60 a 64 años;5
118;Puebla de la Sierra;Hombre;De 65 a 69 años;0
118;Puebla de la Sierra;Hombre;De 70 a 74 años;3
118;Puebla de la Sierra;Hombre;De 75 a 79 años;2
118;Puebla de la Sierra;Hombre;De 80 a 84 años;1
118;Puebla de la Sierra;Hombre;De 85 a 89 años;1
118;Puebla de la Sierra;Hombre;De 90 a 94 años;0
118;Puebla de la Sierra;Hombre;De 95 a 99 años;0
118;Puebla de la Sierra;Hombre;De 100 y más años;0
118;Puebla de la Sierra;Mujer;De 0 a 4 años;3
118;Puebla de la Sierra;Mujer;De 5 a 9 años;0
118;Puebla de la Sierra;Mujer;De 10 a 14 años;1
118;Puebla de la Sierra;Mujer;De 15 a 19 años;0
118;Puebla de la Sierra;Mujer;De 20 a 24 años;0
118;Puebla de la Sierra;Mujer;De 25 a 29 años;0
118;Puebla de la Sierra;Mujer;De 30 a 34 años;3
118;Puebla de la Sierra;Mujer;De 35 a 39 años;1
118;Puebla de la Sierra;Mujer;De 40 a 44 años;3
118;Puebla de la Sierra;Mujer;De 45 a 49 años;1
118;Puebla de la Sierra;Mujer;De 50 a 54 años;1
118;Puebla de la Sierra;Mujer;De 55 a 59 años;0
118;Puebla de la Sierra;Mujer;De 60 a 64 años;2
118;Puebla de la Sierra;Mujer;De 65 a 69 años;4
118;Puebla de la Sierra;Mujer;De 70 a 74 años;2
118;Puebla de la Sierra;Mujer;De 75 a 79 años;0
118;Puebla de la Sierra;Mujer;De 80 a 84 años;1
118;Puebla de la Sierra;Mujer;De 85 a 89 años;1
118;Puebla de la Sierra;Mujer;De 90 a 94 años;1
118;Puebla de la Sierra;Mujer;De 95 a 99 años;0
118;Puebla de la Sierra;Mujer;De 100 y más años;0
902;Puentes Viejas;Hombre;De 0 a 4 años;10
902;Puentes Viejas;Hombre;De 5 a 9 años;14
902;Puentes Viejas;Hombre;De 10 a 14 años;14
902;Puentes Viejas;Hombre;De 15 a 19 años;15
902;Puentes Viejas;Hombre;De 20 a 24 años;14
902;Puentes Viejas;Hombre;De 25 a 29 años;12
902;Puentes Viejas;Hombre;De 30 a 34 años;18
902;Puentes Viejas;Hombre;De 35 a 39 años;31
902;Puentes Viejas;Hombre;De 40 a 44 años;30
902;Puentes Viejas;Hombre;De 45 a 49 años;28
902;Puentes Viejas;Hombre;De 50 a 54 años;43
902;Puentes Viejas;Hombre;De 55 a 59 años;27
902;Puentes Viejas;Hombre;De 60 a 64 años;18
902;Puentes Viejas;Hombre;De 65 a 69 años;22
902;Puentes Viejas;Hombre;De 70 a 74 años;15
902;Puentes Viejas;Hombre;De 75 a 79 años;12
902;Puentes Viejas;Hombre;De 80 a 84 años;13
902;Puentes Viejas;Hombre;De 85 a 89 años;6
902;Puentes Viejas;Hombre;De 90 a 94 años;3
902;Puentes Viejas;Hombre;De 95 a 99 años;0
902;Puentes Viejas;Hombre;De 100 y más años;0
902;Puentes Viejas;Mujer;De 0 a 4 años;20
902;Puentes Viejas;Mujer;De 5 a 9 años;17
902;Puentes Viejas;Mujer;De 10 a 14 años;12
902;Puentes Viejas;Mujer;De 15 a 19 años;9
902;Puentes Viejas;Mujer;De 20 a 24 años;9
902;Puentes Viejas;Mujer;De 25 a 29 años;8
902;Puentes Viejas;Mujer;De 30 a 34 años;15
902;Puentes Viejas;Mujer;De 35 a 39 años;28
902;Puentes Viejas;Mujer;De 40 a 44 años;23
902;Puentes Viejas;Mujer;De 45 a 49 años;28
902;Puentes Viejas;Mujer;De 50 a 54 años;25
902;Puentes Viejas;Mujer;De 55 a 59 años;15
902;Puentes Viejas;Mujer;De 60 a 64 años;13
902;Puentes Viejas;Mujer;De 65 a 69 años;13
902;Puentes Viejas;Mujer;De 70 a 74 años;16
902;Puentes Viejas;Mujer;De 75 a 79 años;8
902;Puentes Viejas;Mujer;De 80 a 84 años;12
902;Puentes Viejas;Mujer;De 85 a 89 años;8
902;Puentes Viejas;Mujer;De 90 a 94 años;4
902;Puentes Viejas;Mujer;De 95 a 99 años;2
902;Puentes Viejas;Mujer;De 100 y más años;2
119;Quijorna;Hombre;De 0 a 4 años;94
119;Quijorna;Hombre;De 5 a 9 años;145
119;Quijorna;Hombre;De 10 a 14 años;140
119;Quijorna;Hombre;De 15 a 19 años;112
119;Quijorna;Hombre;De 20 a 24 años;80
119;Quijorna;Hombre;De 25 a 29 años;59
119;Quijorna;Hombre;De 30 a 34 años;77
119;Quijorna;Hombre;De 35 a 39 años;114
119;Quijorna;Hombre;De 40 a 44 años;208
119;Quijorna;Hombre;De 45 a 49 años;174
119;Quijorna;Hombre;De 50 a 54 años;119
119;Quijorna;Hombre;De 55 a 59 años;82
119;Quijorna;Hombre;De 60 a 64 años;67
119;Quijorna;Hombre;De 65 a 69 años;61
119;Quijorna;Hombre;De 70 a 74 años;46
119;Quijorna;Hombre;De 75 a 79 años;35
119;Quijorna;Hombre;De 80 a 84 años;25
119;Quijorna;Hombre;De 85 a 89 años;12
119;Quijorna;Hombre;De 90 a 94 años;7
119;Quijorna;Hombre;De 95 a 99 años;2
119;Quijorna;Hombre;De 100 y más años;1
119;Quijorna;Mujer;De 0 a 4 años;96
119;Quijorna;Mujer;De 5 a 9 años;142
119;Quijorna;Mujer;De 10 a 14 años;123
119;Quijorna;Mujer;De 15 a 19 años;88
119;Quijorna;Mujer;De 20 a 24 años;56
119;Quijorna;Mujer;De 25 a 29 años;71
119;Quijorna;Mujer;De 30 a 34 años;88
119;Quijorna;Mujer;De 35 a 39 años;147
119;Quijorna;Mujer;De 40 a 44 años;185
119;Quijorna;Mujer;De 45 a 49 años;171
119;Quijorna;Mujer;De 50 a 54 años;114
119;Quijorna;Mujer;De 55 a 59 años;82
119;Quijorna;Mujer;De 60 a 64 años;50
119;Quijorna;Mujer;De 65 a 69 años;55
119;Quijorna;Mujer;De 70 a 74 años;51
119;Quijorna;Mujer;De 75 a 79 años;40
119;Quijorna;Mujer;De 80 a 84 años;28
119;Quijorna;Mujer;De 85 a 89 años;20
119;Quijorna;Mujer;De 90 a 94 años;12
119;Quijorna;Mujer;De 95 a 99 años;3
119;Quijorna;Mujer;De 100 y más años;0
120;Rascafría;Hombre;De 0 a 4 años;20
120;Rascafría;Hombre;De 5 a 9 años;24
120;Rascafría;Hombre;De 10 a 14 años;27
120;Rascafría;Hombre;De 15 a 19 años;32
120;Rascafría;Hombre;De 20 a 24 años;44
120;Rascafría;Hombre;De 25 a 29 años;47
120;Rascafría;Hombre;De 30 a 34 años;53
120;Rascafría;Hombre;De 35 a 39 años;74
120;Rascafría;Hombre;De 40 a 44 años;73
120;Rascafría;Hombre;De 45 a 49 años;73
120;Rascafría;Hombre;De 50 a 54 años;92
120;Rascafría;Hombre;De 55 a 59 años;86
120;Rascafría;Hombre;De 60 a 64 años;87
120;Rascafría;Hombre;De 65 a 69 años;58
120;Rascafría;Hombre;De 70 a 74 años;41
120;Rascafría;Hombre;De 75 a 79 años;26
120;Rascafría;Hombre;De 80 a 84 años;32
120;Rascafría;Hombre;De 85 a 89 años;13
120;Rascafría;Hombre;De 90 a 94 años;10
120;Rascafría;Hombre;De 95 a 99 años;2
120;Rascafría;Hombre;De 100 y más años;0
120;Rascafría;Mujer;De 0 a 4 años;26
120;Rascafría;Mujer;De 5 a 9 años;25
120;Rascafría;Mujer;De 10 a 14 años;27
120;Rascafría;Mujer;De 15 a 19 años;36
120;Rascafría;Mujer;De 20 a 24 años;39
120;Rascafría;Mujer;De 25 a 29 años;51
120;Rascafría;Mujer;De 30 a 34 años;47
120;Rascafría;Mujer;De 35 a 39 años;40
120;Rascafría;Mujer;De 40 a 44 años;36
120;Rascafría;Mujer;De 45 a 49 años;65
120;Rascafría;Mujer;De 50 a 54 años;80
120;Rascafría;Mujer;De 55 a 59 años;66
120;Rascafría;Mujer;De 60 a 64 años;49
120;Rascafría;Mujer;De 65 a 69 años;39
120;Rascafría;Mujer;De 70 a 74 años;41
120;Rascafría;Mujer;De 75 a 79 años;28
120;Rascafría;Mujer;De 80 a 84 años;28
120;Rascafría;Mujer;De 85 a 89 años;26
120;Rascafría;Mujer;De 90 a 94 años;8
120;Rascafría;Mujer;De 95 a 99 años;0
120;Rascafría;Mujer;De 100 y más años;1
121;Redueña;Hombre;De 0 a 4 años;3
121;Redueña;Hombre;De 5 a 9 años;7
121;Redueña;Hombre;De 10 a 14 años;8
121;Redueña;Hombre;De 15 a 19 años;6
121;Redueña;Hombre;De 20 a 24 años;7
121;Redueña;Hombre;De 25 a 29 años;7
121;Redueña;Hombre;De 30 a 34 años;6
121;Redueña;Hombre;De 35 a 39 años;10
121;Redueña;Hombre;De 40 a 44 años;15
121;Redueña;Hombre;De 45 a 49 años;17
121;Redueña;Hombre;De 50 a 54 años;13
121;Redueña;Hombre;De 55 a 59 años;4
121;Redueña;Hombre;De 60 a 64 años;5
121;Redueña;Hombre;De 65 a 69 años;4
121;Redueña;Hombre;De 70 a 74 años;10
121;Redueña;Hombre;De 75 a 79 años;6
121;Redueña;Hombre;De 80 a 84 años;5
121;Redueña;Hombre;De 85 a 89 años;1
121;Redueña;Hombre;De 90 a 94 años;1
121;Redueña;Hombre;De 95 a 99 años;0
121;Redueña;Hombre;De 100 y más años;0
121;Redueña;Mujer;De 0 a 4 años;4
121;Redueña;Mujer;De 5 a 9 años;7
121;Redueña;Mujer;De 10 a 14 años;8
121;Redueña;Mujer;De 15 a 19 años;5
121;Redueña;Mujer;De 20 a 24 años;2
121;Redueña;Mujer;De 25 a 29 años;3
121;Redueña;Mujer;De 30 a 34 años;5
121;Redueña;Mujer;De 35 a 39 años;9
121;Redueña;Mujer;De 40 a 44 años;9
121;Redueña;Mujer;De 45 a 49 años;17
121;Redueña;Mujer;De 50 a 54 años;7
121;Redueña;Mujer;De 55 a 59 años;8
121;Redueña;Mujer;De 60 a 64 años;7
121;Redueña;Mujer;De 65 a 69 años;2
121;Redueña;Mujer;De 70 a 74 años;10
121;Redueña;Mujer;De 75 a 79 años;7
121;Redueña;Mujer;De 80 a 84 años;3
121;Redueña;Mujer;De 85 a 89 años;0
121;Redueña;Mujer;De 90 a 94 años;0
121;Redueña;Mujer;De 95 a 99 años;0
121;Redueña;Mujer;De 100 y más años;0
122;Ribatejada;Hombre;De 0 a 4 años;13
122;Ribatejada;Hombre;De 5 a 9 años;17
122;Ribatejada;Hombre;De 10 a 14 años;16
122;Ribatejada;Hombre;De 15 a 19 años;20
122;Ribatejada;Hombre;De 20 a 24 años;11
122;Ribatejada;Hombre;De 25 a 29 años;19
122;Ribatejada;Hombre;De 30 a 34 años;17
122;Ribatejada;Hombre;De 35 a 39 años;31
122;Ribatejada;Hombre;De 40 a 44 años;29
122;Ribatejada;Hombre;De 45 a 49 años;47
122;Ribatejada;Hombre;De 50 a 54 años;37
122;Ribatejada;Hombre;De 55 a 59 años;27
122;Ribatejada;Hombre;De 60 a 64 años;26
122;Ribatejada;Hombre;De 65 a 69 años;13
122;Ribatejada;Hombre;De 70 a 74 años;10
122;Ribatejada;Hombre;De 75 a 79 años;9
122;Ribatejada;Hombre;De 80 a 84 años;12
122;Ribatejada;Hombre;De 85 a 89 años;5
122;Ribatejada;Hombre;De 90 a 94 años;1
122;Ribatejada;Hombre;De 95 a 99 años;0
122;Ribatejada;Hombre;De 100 y más años;0
122;Ribatejada;Mujer;De 0 a 4 años;13
122;Ribatejada;Mujer;De 5 a 9 años;18
122;Ribatejada;Mujer;De 10 a 14 años;20
122;Ribatejada;Mujer;De 15 a 19 años;16
122;Ribatejada;Mujer;De 20 a 24 años;12
122;Ribatejada;Mujer;De 25 a 29 años;20
122;Ribatejada;Mujer;De 30 a 34 años;22
122;Ribatejada;Mujer;De 35 a 39 años;17
122;Ribatejada;Mujer;De 40 a 44 años;25
122;Ribatejada;Mujer;De 45 a 49 años;47
122;Ribatejada;Mujer;De 50 a 54 años;28
122;Ribatejada;Mujer;De 55 a 59 años;16
122;Ribatejada;Mujer;De 60 a 64 años;15
122;Ribatejada;Mujer;De 65 a 69 años;11
122;Ribatejada;Mujer;De 70 a 74 años;16
122;Ribatejada;Mujer;De 75 a 79 años;12
122;Ribatejada;Mujer;De 80 a 84 años;16
122;Ribatejada;Mujer;De 85 a 89 años;11
122;Ribatejada;Mujer;De 90 a 94 años;6
122;Ribatejada;Mujer;De 95 a 99 años;1
122;Ribatejada;Mujer;De 100 y más años;0
123;Rivas-Vaciamadrid;Hombre;De 0 a 4 años;2866
123;Rivas-Vaciamadrid;Hombre;De 5 a 9 años;3014
123;Rivas-Vaciamadrid;Hombre;De 10 a 14 años;2896
123;Rivas-Vaciamadrid;Hombre;De 15 a 19 años;2506
123;Rivas-Vaciamadrid;Hombre;De 20 a 24 años;2402
123;Rivas-Vaciamadrid;Hombre;De 25 a 29 años;2361
123;Rivas-Vaciamadrid;Hombre;De 30 a 34 años;3130
123;Rivas-Vaciamadrid;Hombre;De 35 a 39 años;3796
123;Rivas-Vaciamadrid;Hombre;De 40 a 44 años;4110
123;Rivas-Vaciamadrid;Hombre;De 45 a 49 años;3553
123;Rivas-Vaciamadrid;Hombre;De 50 a 54 años;3439
123;Rivas-Vaciamadrid;Hombre;De 55 a 59 años;3005
123;Rivas-Vaciamadrid;Hombre;De 60 a 64 años;1968
123;Rivas-Vaciamadrid;Hombre;De 65 a 69 años;1173
123;Rivas-Vaciamadrid;Hombre;De 70 a 74 años;611
123;Rivas-Vaciamadrid;Hombre;De 75 a 79 años;321
123;Rivas-Vaciamadrid;Hombre;De 80 a 84 años;265
123;Rivas-Vaciamadrid;Hombre;De 85 a 89 años;154
123;Rivas-Vaciamadrid;Hombre;De 90 a 94 años;44
123;Rivas-Vaciamadrid;Hombre;De 95 a 99 años;10
123;Rivas-Vaciamadrid;Hombre;De 100 y más años;1
123;Rivas-Vaciamadrid;Mujer;De 0 a 4 años;2741
123;Rivas-Vaciamadrid;Mujer;De 5 a 9 años;2893
123;Rivas-Vaciamadrid;Mujer;De 10 a 14 años;2675
123;Rivas-Vaciamadrid;Mujer;De 15 a 19 años;2415
123;Rivas-Vaciamadrid;Mujer;De 20 a 24 años;2205
123;Rivas-Vaciamadrid;Mujer;De 25 a 29 años;2478
123;Rivas-Vaciamadrid;Mujer;De 30 a 34 años;3296
123;Rivas-Vaciamadrid;Mujer;De 35 a 39 años;3925
123;Rivas-Vaciamadrid;Mujer;De 40 a 44 años;4169
123;Rivas-Vaciamadrid;Mujer;De 45 a 49 años;3801
123;Rivas-Vaciamadrid;Mujer;De 50 a 54 años;3614
123;Rivas-Vaciamadrid;Mujer;De 55 a 59 años;3092
123;Rivas-Vaciamadrid;Mujer;De 60 a 64 años;1852
123;Rivas-Vaciamadrid;Mujer;De 65 a 69 años;1099
123;Rivas-Vaciamadrid;Mujer;De 70 a 74 años;593
123;Rivas-Vaciamadrid;Mujer;De 75 a 79 años;388
123;Rivas-Vaciamadrid;Mujer;De 80 a 84 años;420
123;Rivas-Vaciamadrid;Mujer;De 85 a 89 años;299
123;Rivas-Vaciamadrid;Mujer;De 90 a 94 años;145
123;Rivas-Vaciamadrid;Mujer;De 95 a 99 años;40
123;Rivas-Vaciamadrid;Mujer;De 100 y más años;2
124;Robledillo de la Jara;Hombre;De 0 a 4 años;0
124;Robledillo de la Jara;Hombre;De 5 a 9 años;1
124;Robledillo de la Jara;Hombre;De 10 a 14 años;4
124;Robledillo de la Jara;Hombre;De 15 a 19 años;2
124;Robledillo de la Jara;Hombre;De 20 a 24 años;0
124;Robledillo de la Jara;Hombre;De 25 a 29 años;2
124;Robledillo de la Jara;Hombre;De 30 a 34 años;1
124;Robledillo de la Jara;Hombre;De 35 a 39 años;2
124;Robledillo de la Jara;Hombre;De 40 a 44 años;4
124;Robledillo de la Jara;Hombre;De 45 a 49 años;2
124;Robledillo de la Jara;Hombre;De 50 a 54 años;5
124;Robledillo de la Jara;Hombre;De 55 a 59 años;1
124;Robledillo de la Jara;Hombre;De 60 a 64 años;1
124;Robledillo de la Jara;Hombre;De 65 a 69 años;4
124;Robledillo de la Jara;Hombre;De 70 a 74 años;3
124;Robledillo de la Jara;Hombre;De 75 a 79 años;4
124;Robledillo de la Jara;Hombre;De 80 a 84 años;3
124;Robledillo de la Jara;Hombre;De 85 a 89 años;2
124;Robledillo de la Jara;Hombre;De 90 a 94 años;1
124;Robledillo de la Jara;Hombre;De 95 a 99 años;1
124;Robledillo de la Jara;Hombre;De 100 y más años;0
124;Robledillo de la Jara;Mujer;De 0 a 4 años;0
124;Robledillo de la Jara;Mujer;De 5 a 9 años;0
124;Robledillo de la Jara;Mujer;De 10 a 14 años;5
124;Robledillo de la Jara;Mujer;De 15 a 19 años;2
124;Robledillo de la Jara;Mujer;De 20 a 24 años;0
124;Robledillo de la Jara;Mujer;De 25 a 29 años;2
124;Robledillo de la Jara;Mujer;De 30 a 34 años;0
124;Robledillo de la Jara;Mujer;De 35 a 39 años;2
124;Robledillo de la Jara;Mujer;De 40 a 44 años;6
124;Robledillo de la Jara;Mujer;De 45 a 49 años;2
124;Robledillo de la Jara;Mujer;De 50 a 54 años;3
124;Robledillo de la Jara;Mujer;De 55 a 59 años;5
124;Robledillo de la Jara;Mujer;De 60 a 64 años;4
124;Robledillo de la Jara;Mujer;De 65 a 69 años;3
124;Robledillo de la Jara;Mujer;De 70 a 74 años;2
124;Robledillo de la Jara;Mujer;De 75 a 79 años;3
124;Robledillo de la Jara;Mujer;De 80 a 84 años;4
124;Robledillo de la Jara;Mujer;De 85 a 89 años;1
124;Robledillo de la Jara;Mujer;De 90 a 94 años;0
124;Robledillo de la Jara;Mujer;De 95 a 99 años;0
124;Robledillo de la Jara;Mujer;De 100 y más años;0
125;Robledo de Chavela;Hombre;De 0 a 4 años;74
125;Robledo de Chavela;Hombre;De 5 a 9 años;103
125;Robledo de Chavela;Hombre;De 10 a 14 años;123
125;Robledo de Chavela;Hombre;De 15 a 19 años;125
125;Robledo de Chavela;Hombre;De 20 a 24 años;78
125;Robledo de Chavela;Hombre;De 25 a 29 años;102
125;Robledo de Chavela;Hombre;De 30 a 34 años;118
125;Robledo de Chavela;Hombre;De 35 a 39 años;144
125;Robledo de Chavela;Hombre;De 40 a 44 años;178
125;Robledo de Chavela;Hombre;De 45 a 49 años;190
125;Robledo de Chavela;Hombre;De 50 a 54 años;205
125;Robledo de Chavela;Hombre;De 55 a 59 años;175
125;Robledo de Chavela;Hombre;De 60 a 64 años;138
125;Robledo de Chavela;Hombre;De 65 a 69 años;113
125;Robledo de Chavela;Hombre;De 70 a 74 años;93
125;Robledo de Chavela;Hombre;De 75 a 79 años;68
125;Robledo de Chavela;Hombre;De 80 a 84 años;46
125;Robledo de Chavela;Hombre;De 85 a 89 años;38
125;Robledo de Chavela;Hombre;De 90 a 94 años;13
125;Robledo de Chavela;Hombre;De 95 a 99 años;1
125;Robledo de Chavela;Hombre;De 100 y más años;1
125;Robledo de Chavela;Mujer;De 0 a 4 años;65
125;Robledo de Chavela;Mujer;De 5 a 9 años;121
125;Robledo de Chavela;Mujer;De 10 a 14 años;110
125;Robledo de Chavela;Mujer;De 15 a 19 años;116
125;Robledo de Chavela;Mujer;De 20 a 24 años;79
125;Robledo de Chavela;Mujer;De 25 a 29 años;78
125;Robledo de Chavela;Mujer;De 30 a 34 años;117
125;Robledo de Chavela;Mujer;De 35 a 39 años;133
125;Robledo de Chavela;Mujer;De 40 a 44 años;184
125;Robledo de Chavela;Mujer;De 45 a 49 años;172
125;Robledo de Chavela;Mujer;De 50 a 54 años;156
125;Robledo de Chavela;Mujer;De 55 a 59 años;115
125;Robledo de Chavela;Mujer;De 60 a 64 años;119
125;Robledo de Chavela;Mujer;De 65 a 69 años;94
125;Robledo de Chavela;Mujer;De 70 a 74 años;80
125;Robledo de Chavela;Mujer;De 75 a 79 años;54
125;Robledo de Chavela;Mujer;De 80 a 84 años;70
125;Robledo de Chavela;Mujer;De 85 a 89 años;60
125;Robledo de Chavela;Mujer;De 90 a 94 años;16
125;Robledo de Chavela;Mujer;De 95 a 99 años;8
125;Robledo de Chavela;Mujer;De 100 y más años;0
126;Robregordo;Hombre;De 0 a 4 años;1
126;Robregordo;Hombre;De 5 a 9 años;0
126;Robregordo;Hombre;De 10 a 14 años;0
126;Robregordo;Hombre;De 15 a 19 años;0
126;Robregordo;Hombre;De 20 a 24 años;0
126;Robregordo;Hombre;De 25 a 29 años;1
126;Robregordo;Hombre;De 30 a 34 años;4
126;Robregordo;Hombre;De 35 a 39 años;2
126;Robregordo;Hombre;De 40 a 44 años;3
126;Robregordo;Hombre;De 45 a 49 años;1
126;Robregordo;Hombre;De 50 a 54 años;0
126;Robregordo;Hombre;De 55 a 59 años;1
126;Robregordo;Hombre;De 60 a 64 años;1
126;Robregordo;Hombre;De 65 a 69 años;1
126;Robregordo;Hombre;De 70 a 74 años;3
126;Robregordo;Hombre;De 75 a 79 años;1
126;Robregordo;Hombre;De 80 a 84 años;4
126;Robregordo;Hombre;De 85 a 89 años;4
126;Robregordo;Hombre;De 90 a 94 años;0
126;Robregordo;Hombre;De 95 a 99 años;0
126;Robregordo;Hombre;De 100 y más años;0
126;Robregordo;Mujer;De 0 a 4 años;1
126;Robregordo;Mujer;De 5 a 9 años;0
126;Robregordo;Mujer;De 10 a 14 años;0
126;Robregordo;Mujer;De 15 a 19 años;0
126;Robregordo;Mujer;De 20 a 24 años;1
126;Robregordo;Mujer;De 25 a 29 años;1
126;Robregordo;Mujer;De 30 a 34 años;1
126;Robregordo;Mujer;De 35 a 39 años;2
126;Robregordo;Mujer;De 40 a 44 años;0
126;Robregordo;Mujer;De 45 a 49 años;0
126;Robregordo;Mujer;De 50 a 54 años;1
126;Robregordo;Mujer;De 55 a 59 años;0
126;Robregordo;Mujer;De 60 a 64 años;1
126;Robregordo;Mujer;De 65 a 69 años;2
126;Robregordo;Mujer;De 70 a 74 años;0
126;Robregordo;Mujer;De 75 a 79 años;1
126;Robregordo;Mujer;De 80 a 84 años;4
126;Robregordo;Mujer;De 85 a 89 años;0
126;Robregordo;Mujer;De 90 a 94 años;2
126;Robregordo;Mujer;De 95 a 99 años;0
126;Robregordo;Mujer;De 100 y más años;0
127;Rozas de Madrid (Las);Hombre;De 0 a 4 años;2935
127;Rozas de Madrid (Las);Hombre;De 5 a 9 años;3529
127;Rozas de Madrid (Las);Hombre;De 10 a 14 años;3600
127;Rozas de Madrid (Las);Hombre;De 15 a 19 años;2801
127;Rozas de Madrid (Las);Hombre;De 20 a 24 años;2464
127;Rozas de Madrid (Las);Hombre;De 25 a 29 años;2381
127;Rozas de Madrid (Las);Hombre;De 30 a 34 años;2688
127;Rozas de Madrid (Las);Hombre;De 35 a 39 años;3431
127;Rozas de Madrid (Las);Hombre;De 40 a 44 años;4362
127;Rozas de Madrid (Las);Hombre;De 45 a 49 años;4284
127;Rozas de Madrid (Las);Hombre;De 50 a 54 años;3510
127;Rozas de Madrid (Las);Hombre;De 55 a 59 años;2672
127;Rozas de Madrid (Las);Hombre;De 60 a 64 años;2206
127;Rozas de Madrid (Las);Hombre;De 65 a 69 años;1922
127;Rozas de Madrid (Las);Hombre;De 70 a 74 años;1416
127;Rozas de Madrid (Las);Hombre;De 75 a 79 años;788
