Identifier,Description,District Code,District Name,Neighborhood code,Neighborhood Name,Operative Status,Address
3555626,SITUADO APARCABICICLETAS - COLONIA DEL MANZANARES,9,MONCLOA-ARAVACA,91,CASA DE CAMPO,OPERATIVO,PASEO COMANDANTE FORTEA 66
3555722,SITUADO APARCABICICLETAS - DENTRO DEL AREA INFANTIL,3,RETIRO,35,LOS JERONIMOS,OPERATIVO,CALLE POETA ESTEBAN DE VILLEGAS 1
3556112,SITUADO APARCABICICLETAS - TRIBUNAL DE CUENTAS,4,SALAMANCA,45,LISTA,OPERATIVO,CALLE MARTIRES CONCEPCIONISTAS 23
3556362,SITUADO APARCABICICLETAS - DIRECCION SERVICIOS PROTECCION CIVIL Y BOMBEROS,9,MONCLOA-ARAVACA,91,CASA DE CAMPO,OPERATIVO,AVENIDA PRINCIPAL 2
3556665,SITUADO APARCABICICLETAS - PARQUE DE FRANCOS RODRIGUEZ - RESIDENCIA MILITAR DON QUIJOTE,9,MONCLOA-ARAVACA,93,CIUDAD UNIVERSITARIA,OPERATIVO,AVENIDA DOCTOR FEDERICO RUBIO Y GALI 82
3556929,SITUADO APARCABICICLETAS - C.E.I.P. SAN FRANCISCO DE ASIS,5,CHAMARTIN,51,EL VISO,OPERATIVO,AVENIDA CONCHA ESPINA 32
3557017,SITUADO APARCABICICLETAS - CARRETERA DE LA DEHESA DE LA VILLA (INSTITUTO VIRGEN DE LA PALOMA),9,MONCLOA-ARAVACA,93,CIUDAD UNIVERSITARIA,OPERATIVO,CALLE FRANCOS RODRIGUEZ 83
3557020,SITUADO APARCABICICLETAS - MUSEO ARQUEOLOGICO NACIONAL,4,SALAMANCA,41,RECOLETOS,OPERATIVO,CALLE VILLANUEVA 12
3557113,SITUADO APARCABICICLETAS - ROTONDA PUERTA DE ALCALA,4,SALAMANCA,41,RECOLETOS,OPERATIVO,PLAZA INDEPENDENCIA 2
3557117,SITUADO APARCABICICLETAS - ROTONDA PUERTA DE ALCALA,4,SALAMANCA,41,RECOLETOS,OPERATIVO,PLAZA INDEPENDENCIA 4
3557426,SITUADO APARCABICICLETAS - CALLE CONDE DE ARANDA 1,4,SALAMANCA,41,RECOLETOS,OPERATIVO,CALLE CONDE DE ARANDA 1
3557945,SITUADO APARCABICICLETAS - CEIP CIUDAD DE ROMA,3,RETIRO,33,ESTRELLA,OPERATIVO,CALLE JUAN ESPLANDIU 
3557946,SITUADO APARCABICICLETAS - CEIP CIUDAD DE ROMA,3,RETIRO,33,ESTRELLA,OPERATIVO,CALLE JUAN ESPLANDIU 1
3558124,SITUADO APARCABICICLETAS - COLEGIO PUBLICO BARTOLOME COSIO,10,LATINA,107,LAS AGUILAS,OPERATIVO,CALLE JOSE DE CADALSO 19
3558139,SITUADO APARCABICICLETAS - PARROQUIA NUESTRA SEÑORA DE HENAR,4,SALAMANCA,44,GUINDALERA,OPERATIVO,CALLE AGUSTIN DURAN 33
3562088,SITUADO APARCABICICLETAS - C/V C. SERRANO,4,SALAMANCA,41,RECOLETOS,OPERATIVO,CALLE HERMOSILLA 12
3562264,SITUADO APARCABICICLETAS - ANILLO VERDE CICLISTA (INST. DEPORTIVA CLUB DE CAMPO VILLA DE MADRID),9,MONCLOA-ARAVACA,93,CIUDAD UNIVERSITARIA,OPERATIVO,CARRETERA CASTILLA 12
3562530,SITUADO APARCABICICLETAS - ZONA COMERCIAL,4,SALAMANCA,41,RECOLETOS,OPERATIVO,CALLE NUÐEZ DE BALBOA 25
3562553,SITUADO APARCABICICLETAS - CALLE NUÑEZ DE BALBOA 16,4,SALAMANCA,41,RECOLETOS,OPERATIVO,CALLE NUÐEZ DE BALBOA 16
3562592,SITUADO APARCABICICLETAS - TORRE SERRANO,4,SALAMANCA,46,CASTELLANA,OPERATIVO,CALLE MARQUES DE VILLAMAGNA 3
3562711,SITUADO APARCABICICLETAS - CALLE DE PADILLA 1,4,SALAMANCA,46,CASTELLANA,OPERATIVO,CALLE PADILLA 1
3563464,SITUADO APARCABICICLETAS - SAN ANTONIO MARIA CLARAF,5,CHAMARTIN,52,PROSPERIDAD,OPERATIVO,CALLE CORAZON DE MARIA 1
3563498,SITUADO APARCABICICLETAS - SAN FRANCISCO DE BORJA,4,SALAMANCA,46,CASTELLANA,OPERATIVO,CALLE SERRANO 102
3563602,SITUADO APARCABICICLETAS - PARROQUIA DE SANTA CRISTINA,10,LATINA,102,PUERTA DEL ANGEL,OPERATIVO,PLAZA PUERTA DEL ANGEL 4
3564085,SITUADO APARCABICICLETAS - AVENIDA DE LA GALAXIA 2,9,MONCLOA-ARAVACA,97,ARAVACA,OPERATIVO,AVENIDA GALAXIA 2
3564397,SITUADO APARCABICICLETAS - C/BRUJULA (ANILLO CICLISTA) PARQUE ARROYO POZUELO,9,MONCLOA-ARAVACA,97,ARAVACA,OPERATIVO,CALLE ESCULTOR PERESEJO 66
3564399,SITUADO APARCABICICLETAS - PARQUE ARROYO POZUELO (C/ ESCULTOR PERESEJO 62),9,MONCLOA-ARAVACA,97,ARAVACA,OPERATIVO,CALLE ESCULTOR PERESEJO 62
3564463,SITUADO APARCABICICLETAS - INSTALACION DEPORTIVA BASICA C.F. NUESTRA SEÑORA DEL BUEN CAMINO,9,MONCLOA-ARAVACA,97,ARAVACA,OPERATIVO,GLORIETA RIO ZANCARA 1
3564575,SITUADO APARCABICICLETAS - INSTALACION DEPORTIVA BASICA PARQUE ARROYO POZUELO I,9,MONCLOA-ARAVACA,97,ARAVACA,OPERATIVO,CALLE ARROYO DE POZUELO 10
3564587,SITUADO APARCABICICLETAS - INST. DEPORTIVA BASICA ESTANQUE DE LAS TORMENTAS,9,MONCLOA-ARAVACA,97,ARAVACA,OPERATIVO,CALLE ENEBRO 21
3564777,SITUADO APARCABICICLETAS - C.P. ROSA DE LUXEMBURGO,9,MONCLOA-ARAVACA,97,ARAVACA,OPERATIVO,CALLE BARDEGUERAL 16
3565138,SITUADO APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL ALFREDO GOYENECHE,9,MONCLOA-ARAVACA,97,ARAVACA,OPERATIVO,CALLE HUMERA 40
3565249,SITUADO APARCABICICLETAS - CALLE O´DONNEL 36,3,RETIRO,34,IBIZA,OPERATIVO,CALLE O'DONNELL 36
3565629,SITUADO APARCABICICLETAS - C/ TRIBULETE Nº27,1,CENTRO,12,EMBAJADORES,OPERATIVO,CALLE TRIBULETE 27
3565634,SITUADO APARCABICICLETAS - C/TRIBULETE Nº17,1,CENTRO,12,EMBAJADORES,OPERATIVO,CALLE TRIBULETE 17
3566462,SITUADO APARCABICICLETAS - ANILLO VERDE CICLISTA (CTRO COMERCIAL MONTECARMELO),8,FUENCARRAL-EL PARDO,88,EL GOLOSO,OPERATIVO,CALLE MONASTERIOS DE SUSO Y YUSO 73
3566463,SITUADO APARCABICICLETAS - CARRIL BICI (CERRO DE LAS TABLAS ),8,FUENCARRAL-EL PARDO,86,VALVERDE,OPERATIVO,CALLE SIERRA DE ATAPUERCA 49
3566494,SITUADO APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL FERNANDO MARTIN,9,MONCLOA-ARAVACA,94,VALDEZARZA,OPERATIVO,AVENIDA SANTO ANGEL DE LA GUARDA 6
3566640,SITUADO APARCABICICLETAS - MERCADO SANTA MARIA DE LA CABEZA,2,ARGANZUELA,26,PALOS DE MOGUER,OPERATIVO,PASEO SANTA MARIA DE LA CABEZA 39
3566672,SITUADO APARCABICICLETAS - C/ ARROYOFRESNO 17 ANILLO VERDE CICLISTA,9,MONCLOA-ARAVACA,93,CIUDAD UNIVERSITARIA,OPERATIVO,CALLE ARROYOFRESNO 15
3566709,SITUADO APARCABICICLETAS - ESTADIO SANTIAGO BERNABEU,5,CHAMARTIN,54,HISPANOAMERICA,OPERATIVO,AVENIDA CONCHA ESPINA 2
3568803,SITUADO APARCABICICLETAS - AVENIDA NICETO ALCALA ZAMORA 20,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,AVENIDA NICETO ALCALA ZAMORA 20
3568804,SITUADO APARCABICICLETAS - CALLE FINA DE CALDERON 28,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE FINA DE CALDERON 28
3568805,SITUADO APARCABICICLETAS - AVENIDA SECUNDINO ZUAZO 80,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,AVENIDA SECUNDINO ZUAZO 80
3568866,SITUADOS_APARCABICICLETAS-AVENIDA DE OPORTO 100,11,CARABANCHEL,112,OPAÑEL,OPERATIVO,GLORIETA VALLE DE ORO 6
3568867,SITUADOS_APARCABICICLETAS-AVENIDA DE OPORTO 30,11,CARABANCHEL,112,OPAÑEL,OPERATIVO,AVENIDA OPORTO 32
3568890,SITUADOS_APARCABICICLETAS-CALLE DE BLASA PEREZ 1,11,CARABANCHEL,113,SAN ISIDRO,OPERATIVO,CALLE GENERAL RICARDOS 126
3568892,SITUADOS_APARCABICICLETAS-CALLE DE SANTA LUCRECIA 11,11,CARABANCHEL,112,OPAÑEL,OPERATIVO,CALLE SANTA LUCRECIA 11
3568893,SITUADOS_APARCABICICLETAS -,17,VILLAVERDE,175,LOS ANGELES,OPERATIVO,CALLE PIMIENTA 18
3568894,SITUADOS_APARCABICICLETAS-,17,VILLAVERDE,174,LOS ROSALES,OPERATIVO,CALLE MARIA MARTINEZ OVIOL 12
3568902,SITUADO_ APARCABICICLETAS- PLAZA DE LA PEÑA GUDINA 1,13,PUENTE DE VALLECAS,133,PALOMERAS BAJAS,OPERATIVO,PLAZA PEÑA GUDINA 1
3568904,SITUADO APARCABICICLETAS - AVENIDA NIZA 63,20,SAN BLAS-CANILLEJAS,205,ROSAS,OPERATIVO,AVENIDA NIZA 63
3568905,SITUADO APARCABICICLETAS - CALLE ESTOCOLMO 59,20,SAN BLAS-CANILLEJAS,205,ROSAS,OPERATIVO,CALLE ESTOCOLMO 59
3568906,SITUADO APARCABICICLETAS - AVENIDA BADAJOZ 76,15,CIUDAD LINEAL,155,SAN PASCUAL,OPERATIVO,AVENIDA BADAJOZ 76
3568907,SITUADO APARCABICICLETAS - AVENIDA NICETO ALCALA ZAMORA 12,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,AVENIDA NICETO ALCALA ZAMORA 12
3568908,SITUADO APARCABICICLETAS - C/ BARCELO Nº2,1,CENTRO,14,JUSTICIA,OPERATIVO,CALLE BARCELO 2
3568910,SITUADO APARCABICICLETAS - CALLE RIOBAMBA 11,20,SAN BLAS-CANILLEJAS,208,EL SALVADOR,OPERATIVO,CALLE RIOBAMBA 11
3568911,SITUADO APARCABICICLETAS - PASEO ALAMEDA DE OSUNA 46,21,BARAJAS,211,ALAMEDA DE OSUNA,OPERATIVO,PASEO ALAMEDA DE OSUNA 46
3568912,SITUADO APARCABICICLETAS - CALLE NEVADO DEL CUMBAL 2,16,HORTALEZA,164,PINAR DEL REY,OPERATIVO,CALLE NEVADO DEL CUMBAL 2
3568913,SITUADO APARCABICICLETAS - GLORIETA MAR DE CRISTAL 1,16,HORTALEZA,163,CANILLAS,OPERATIVO,GLORIETA MAR DE CRISTAL 1
3569013,SITUADO_APARCABICICLETAS - CALLE DE LA SILVINA 9,12,USERA,123,SAN FERMIN,OPERATIVO,CALLE SILVINA 9
3569014,SITUADOS_APARCABICICLETAS - CALLE DE ELISA OCHOA 2,12,USERA,127,PRADOLONGO,OPERATIVO,CALLE ELISA OCHOA 2
3569261,SITUADO APARCABICICLETAS - JUNTA MUNICIPAL DE LATINA / AUDITORIO PACO DE LUCIA,10,LATINA,107,LAS AGUILAS,OPERATIVO,AVENIDA LAS AGUILAS 
3569262,SITUADO APARCABICICLETAS - PARQUE DE LA CUÑA VERDE (C/ CONCEJAL FCO JOSE JIMENEZ MARTIN 174),10,LATINA,103,LUCERO,OPERATIVO,CALLE CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN 174
3569263,SITUADO APARCABICICLETAS - PARQUE INFANTIL NOREÑA GOIZUETA,2,ARGANZUELA,24,LEGAZPI,OPERATIVO,CALLE TENIENTE CORONEL NOREÑA 2
3569264,SITUADO APARCABICICLETAS - BANCO ESPAÑA-DUERO,2,ARGANZUELA,24,LEGAZPI,OPERATIVO,CALLE TITAN 8
3569265,SITUADO APARCABICICLETAS - ESTACION DE METRO PELAYO,3,RETIRO,31,PACIFICO,OPERATIVO,AVENIDA CIUDAD DE BARCELONA 25
3569266,SITUADO APARCABICICLETAS - C/LUIS LARRAINZA. C.P. PADRE POVEDA,5,CHAMARTIN,53,CIUDAD JARDIN,OPERATIVO,CALLE LUIS LARRAINZA 57
3569267,SITUADO APARCABICICLETAS - C/LUIS LARRAINZA. C.P. PADRE POVEDA,5,CHAMARTIN,53,CIUDAD JARDIN,OPERATIVO,AVENIDA ALFONSO XIII 21
3569268,SITUADO APARCABICICLETAS - C/LUIS LARRAINZA. C.P. PADRE POVEDA,5,CHAMARTIN,53,CIUDAD JARDIN,OPERATIVO,CALLE LUIS LARRAINZA 57
3569269,SITUADO APARCABICICLETAS - C/JOSE VASCONCELOS C/CASTELLANA,5,CHAMARTIN,56,CASTILLA,OPERATIVO,CALLE JOSE VASCONCELOS 2
3569270,SITUADO APARCABICICLETAS - JUNTO A CARRIL BICI,2,ARGANZUELA,26,PALOS DE MOGUER,OPERATIVO,GLORIETA SANTA MARIA DE LA CABEZA 4
3569272,SITUADO APARCABICICLETAS - POLIDEPORTIVO LAS CRUCES,10,LATINA,107,LAS AGUILAS,OPERATIVO,AVENIDA POBLADOS 72
3569405,SITUADO APARCABICICLETAS - C/ DUQUE DE NAJERA Nº3,1,CENTRO,11,PALACIO,OPERATIVO,CALLE DUQUE DE NAJERA 3
3569426,SITUADOS_APARCABICICLETAS - COLEGIO PÚBLICO CIUDAD DE LOS ÁNGELES,17,VILLAVERDE,175,LOS ANGELES,OPERATIVO,CALLE LA ALEGRIA DE LA HUERTA 6
3569427,SITUADOS_APARCABICICLETAS - PASEO DE ALBERTO PALACIOS 15,17,VILLAVERDE,171,VILLAVERDE ALTO C.H.,OPERATIVO,PASEO ALBERTO PALACIOS 15
3569428,SITUADOS_APARCABICICLETAS - JUNTA MUNICIPAL DEL DISTRITO DE VILLAVERDE,17,VILLAVERDE,171,VILLAVERDE ALTO C.H.,OPERATIVO,CALLE ARROYO BUENO 53
3569429,SITUADOS_APARCABICICLETAS - I.E.S. EL ESPINILLO,17,VILLAVERDE,174,LOS ROSALES,OPERATIVO,CALLE UNANIMIDAD 13
3569430,"SITUADO_APARCABICICLETAS - Calle de Puerto Serrano, 3",13,PUENTE DE VALLECAS,136,NUMANCIA,OPERATIVO,CALLE MARISMAS 14B
3575550,SITUADO_APARCABICICLETAS - CALLE DE LA SIERRA VIEJA 62,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,CALLE SIERRA VIEJA 62
3575644,SITUADOS_APARCABICICLETAS - CEIP MAESTRO PADILLA,11,CARABANCHEL,116,BUENAVISTA,OPERATIVO,AVENIDA PESETA 112
3575653,SITUADOS_APARCABICICLETAS - CALLE DEL PATRIMONIO DE LA HUMANIDAD 37,11,CARABANCHEL,116,BUENAVISTA,OPERATIVO,CALLE PATRIMONIO DE LA HUMANIDAD 37
3577914,SITUADO_APARCABICICLETAS - CALLE DE SAN CIPRIANO,19,VICALVARO,191,CASCO H.VICALVARO,OPERATIVO,AVENIDA DAROCA 327
3579662,"SITUADO_APARCABICICLETAS - CALLE DEL CONGOSTO, 78",18,VILLA DE VALLECAS,183,ENSANCHE DE VALLECAS,OPERATIVO,AVENIDA CERRO MILANO 3
3844950,"SITUADOS_APARCABICICLETAS - EMPRESA MUNICIPAL DE TRANSPORTES DE MADRID, S.A.",11,CARABANCHEL,116,BUENAVISTA,OPERATIVO,AVENIDA POBLADOS 122
3847355,SITUADO APARCABICICLETAS - CALLE SAN VENANCIO 34,20,SAN BLAS-CANILLEJAS,207,CANILLEJAS,OPERATIVO,CALLE SAN VENANCIO 34
3847500,SITUADO APARCABICICLETAS - AVENIDA ARCENTALES 28,20,SAN BLAS-CANILLEJAS,205,ROSAS,OPERATIVO,AVENIDA ARCENTALES 28
3847544,SITUADO APARCABICICLETAS - AVENIDA CANILLEJAS A VICALVARO 67,20,SAN BLAS-CANILLEJAS,202,HELLIN,OPERATIVO,AVENIDA CANILLEJAS A VICALVARO 67
3848671,SITUADO APARCABICICLETAS - CALLE PUERTO DE SANTA MARIA 16,16,HORTALEZA,162,PIOVERA,OPERATIVO,CALLE PUERTO DE SANTA MARIA 16
3848681,SITUADO_APARCABICICLETAS COLEGIO SENARA,14,MORATALAZ,146,VINATEROS,OPERATIVO,AVENIDA MORATALAZ 178B
3912931,SITUADO APARCABICICLETAS - CALLE JOSE ANTONIO CODERCH 59,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE JOSE ANTONIO CODERCH 59
3912936,SITUADO APARCABICICLETAS - CALLE FELIX CANDELA 14,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE FELIX CANDELA 14
3912941,SITUADO APARCABICICLETAS - AVENIDA SECUNDINO ZUAZO 15,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,AVENIDA SECUNDINO ZUAZO 15
3912945,SITUADO APARCABICICLETAS - CALLE LUIS MARTINEZ FEDUCHI 64,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE LUIS MARTINEZ FEDUCHI 64
3912950,SITUADO APARCABICICLETAS - CALLE MARIA DE LAS MERCEDES DE BORBON 228,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE MARIA DE LAS MERCEDES DE BORBON 228
3912955,SITUADO APARCABICICLETAS - AVENIDA SECUNDINO ZUAZO 42,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,AVENIDA SECUNDINO ZUAZO 42
3913486,SITUADO APARCABICICLETAS - CALLE FINA DE CALDERON 68,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE FINA DE CALDERON 68
3913489,SITUADO APARCABICICLETAS - CALLE FINA DE CALDERON 34,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE FINA DE CALDERON 34
3913492,SITUADO APARCABICICLETAS - CALLE LUIS MARTINEZ FEDUCHI 96,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE LUIS MARTINEZ FEDUCHI 96
3913494,SITUADO APARCABICICLETAS - CAMINO HUERTA 25,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CAMINO HUERTA 25
3913497,SITUADO APARCABICICLETAS - CALLE FINA DE CALDERON 14,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE FINA DE CALDERON 14
3913500,SITUADO APARCABICICLETAS - CALLE FINA DE CALDERON 8,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE FINA DE CALDERON 8
3913503,SITUADO APARCABICICLETAS - CALLE MARIA DE LAS MERCEDES DE BORBON 190,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE MARIA DE LAS MERCEDES DE BORBON 190
3913506,SITUADO APARCABICICLETAS - CALLE LUIS MOYA BLANCO 75,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE LUIS MOYA BLANCO 75
3913509,SITUADO APARCABICICLETAS - CALLE LUIS MOYA BLANCO 78,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE LUIS MOYA BLANCO 78
3913511,SITUADO APARCABICICLETAS - AVENIDA FRANCISCO JAVIER SAENZ DE OIZA 162,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,AVENIDA FRANCISCO JAVIER SAENZ DE OIZA 162
3913514,SITUADO APARCABICICLETAS - AVENIDA SECUNDINO ZUAZO 99,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,AVENIDA SECUNDINO ZUAZO 99
3913517,SITUADO APARCABICICLETAS - AVENIDA SECUNDINO ZUAZO 102,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,AVENIDA SECUNDINO ZUAZO 102
3913520,SITUADO APARCABICICLETAS - CALLE JOSEFINA ALDECOA 8,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE JOSEFINA ALDECOA 8
3913524,SITUADO APARCABICICLETAS - CALLE MARIA DE LAS MERCEDES DE BORBON 120,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE MARIA DE LAS MERCEDES DE BORBON 120
3913526,SITUADO APARCABICICLETAS - AVENIDA FRANCISCO JAVIER SAENZ DE OIZA 242,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,AVENIDA FRANCISCO JAVIER SAENZ DE OIZA 242
3913529,SITUADO APARCABICICLETAS - CALLE LEANDRO SILVA 29,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE LEANDRO SILVA 29
3913532,SITUADO APARCABICICLETAS - CALLE LEANDRO SILVA 29,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE LEANDRO SILVA 29
3913535,SITUADO APARCABICICLETAS - AVENIDA SECUNDINO ZUAZO 134,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,AVENIDA SECUNDINO ZUAZO 134
3913537,SITUADO APARCABICICLETAS - CALLE JORDI SOLE TURA 8,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE JORDI SOLE TURA 8
3914117,SITUADO APARCABICICLETAS - CALLE JORDI SOLE TURA 26,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE JORDI SOLE TURA 26
3914121,SITUADO APARCABICICLETAS - CALLE JORDI SOLE TURA 13,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE JORDI SOLE TURA 13
3914125,SITUADO APARCABICICLETAS - CALLE JULIO CANO LASSO 47,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE JULIO CANO LASSO 47
3914129,SITUADO APARCABICICLETAS - CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 7,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 7
3914134,SITUADO APARCABICICLETAS - CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 8,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 8
3914138,SITUADO APARCABICICLETAS - CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 25,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 25
3914142,SITUADO APARCABICICLETAS - CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 35,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 35
3914147,SITUADO APARCABICICLETAS - CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 65,21,BARAJAS,214,TIMON,OPERATIVO,CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 65
3914152,SITUADO APARCABICICLETAS - CALLE ESTANISLAO PEREZ PITA 7,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE ESTANISLAO PEREZ PITA 7
3914158,SITUADO APARCABICICLETAS - CALLE ESTANISLAO PEREZ PITA 28,21,BARAJAS,214,TIMON,OPERATIVO,CALLE ESTANISLAO PEREZ PITA 28
3914164,SITUADO APARCABICICLETAS - CALLE ESTANISLAO PEREZ PITA 56,21,BARAJAS,214,TIMON,OPERATIVO,CALLE ESTANISLAO PEREZ PITA 56
3914171,SITUADO APARCABICICLETAS - CALLE ESTANISLAO PEREZ PITA 66,21,BARAJAS,214,TIMON,OPERATIVO,CALLE ESTANISLAO PEREZ PITA 66
3914176,SITUADO APARCABICICLETAS - CALLE ESTANISLAO PEREZ PITA 71,21,BARAJAS,214,TIMON,OPERATIVO,CALLE ESTANISLAO PEREZ PITA 71
3914181,SITUADO APARCABICICLETAS - CALLE MARIA REICHE 7,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE MARIA REICHE 7
3914186,SITUADO APARCABICICLETAS - CALLE MARIA REICHE 10,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE MARIA REICHE 10
3914193,SITUADO APARCABICICLETAS - CALLE MARIA REICHE 29,21,BARAJAS,214,TIMON,OPERATIVO,CALLE MARIA REICHE 29
3914209,SITUADO APARCABICICLETAS - CALLE MARIA REICHE 34,21,BARAJAS,214,TIMON,OPERATIVO,CALLE MARIA REICHE 34
3914213,SITUADO APARCABICICLETAS - CALLE ESTANISLAO PEREZ PITA 44,21,BARAJAS,214,TIMON,OPERATIVO,CALLE ESTANISLAO PEREZ PITA 44
3914214,SITUADO APARCABICICLETAS - CALLE MARIA REICHE 48,21,BARAJAS,214,TIMON,OPERATIVO,CALLE MARIA REICHE 48
3914215,SITUADO APARCABICICLETAS - CALLE MARIA REICHE 69,21,BARAJAS,214,TIMON,OPERATIVO,CALLE MARIA REICHE 69
3914216,SITUADO APARCABICICLETAS - CALLE MARIA REICHE 70,21,BARAJAS,214,TIMON,OPERATIVO,CALLE MARIA REICHE 70
3914220,SITUADO APARCABICICLETAS - CALLE MARIA REICHE 81,21,BARAJAS,214,TIMON,OPERATIVO,CALLE MARIA REICHE 81
3914223,SITUADO APARCABICICLETAS - CALLE MARIA REICHE 86,21,BARAJAS,214,TIMON,OPERATIVO,CALLE MARIA REICHE 86
3914227,SITUADO APARCABICICLETAS - CALLE FERNANDO HIGUERAS 1,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE FERNANDO HIGUERAS 1
3914392,SITUADO APARCABICICLETAS - AVENIDA JUAN ANTONIO SAMARANCH 33,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,AVENIDA JUAN ANTONIO SAMARANCH 33
3914394,SITUADO APARCABICICLETAS - CALLE FERNANDO HIGUERAS 69,21,BARAJAS,214,TIMON,OPERATIVO,CALLE FERNANDO HIGUERAS 69
3914398,SITUADO APARCABICICLETAS - CALLE FERNANDO HIGUERAS 69,21,BARAJAS,214,TIMON,OPERATIVO,CALLE FERNANDO HIGUERAS 69
3914402,SITUADO APARCABICICLETAS - CALLE FERNANDO HIGUERAS 85,21,BARAJAS,214,TIMON,OPERATIVO,CALLE FERNANDO HIGUERAS 85
3914406,SITUADO APARCABICICLETAS - CALLE FERNANDO HIGUERAS 105,21,BARAJAS,214,TIMON,OPERATIVO,CALLE FERNANDO HIGUERAS 105
3914411,SITUADO APARCABICICLETAS - AVENIDA LAS FUERZAS ARMADAS 5,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,AVENIDA LAS FUERZAS ARMADAS 5
3914416,SITUADO APARCABICICLETAS - AVENIDA ALEJANDRO DE LA SOTA 6,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,AVENIDA ALEJANDRO DE LA SOTA 6
3914421,SITUADO APARCABICICLETAS - AVENIDA LAS FUERZAS ARMADAS 9,21,BARAJAS,214,TIMON,OPERATIVO,AVENIDA LAS FUERZAS ARMADAS 9
3914428,SITUADO APARCABICICLETAS - AVENIDA SECUNDINO ZUAZO 80,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,AVENIDA SECUNDINO ZUAZO 80
3965609,SITUADOS_APARCABICICLETAS - AUTOVÍA DEL SUR,17,VILLAVERDE,173,BUTARQUE,OPERATIVO,AVENIDA LOS ROSALES 129
4704599,SITUADO APARCABICICLETAS - CALLE LAS PEDROÑERAS 1,16,HORTALEZA,163,CANILLAS,OPERATIVO,CALLE LAS PEDRO�ERAS 1
4704600,SITUADO APARCABICICLETAS - CALLE ACONCAGUA 4,16,HORTALEZA,164,PINAR DEL REY,OPERATIVO,CALLE ACONCAGUA 4
